=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.09.17 17:45:26 =~=~=~=~=~=~=~=~=~=~=~=
421000,0,8881.78,27.67,8093.71,29.79,7517.82,31.50
422000,0,8869.18,27.70,8081.26,29.83,7506.55,31.54
423000,0,8856.89,27.73,8069.26,29.86,7494.63,31.58
424000,0,8843.68,27.77,8057.59,29.90,7482.17,31.62
425000,0,8831.73,27.80,8044.22,29.94,7468.10,31.66
426000,0,8817.41,27.83,8031.91,29.97,7454.12,31.70
427000,0,8803.02,27.87,8020.15,30.01,7439.19,31.75
428000,0,8788.02,27.91,8006.28,30.05,7425.35,31.79
429000,0,8768.52,27.96,7994.22,30.08,7412.31,31.83
430000,0,8752.02,28.00,7981.27,30.12,7401.20,31.87
431000,0,8737.50,28.04,7967.89,30.16,7390.13,31.90
432000,0,8724.16,28.08,7954.52,30.20,7377.99,31.94
433000,0,8711.84,28.11,7941.68,30.23,7366.10,31.98
434000,0,8698.30,28.14,7931.04,30.26,7355.37,32.01
435000,0,8683.86,28.18,7919.51,30.30,7345.24,32.05
436000,0,8668.55,28.22,7906.27,30.34,7330.71,32.09
437000,0,8653.78,28.26,7892.48,30.38,7313.30,32.15
438000,0,8640.64,28.30,7877.66,30.42,7299.88,32.19
439000,0,8624.03,28.34,7865.42,30.46,7286.46,32.23
440000,0,8608.27,28.38,7852.74,30.49,7273.43,32.28
441000,0,8595.60,28.42,7840.34,30.53,7261.76,32.31
